KNESER GRAPH (9,2)
Metric dimension: 6 BIGSINDEX : 510

{4, 7, 10, 13, 18, 21}
{4, 7, 10, 15, 18, 19}
{4, 7, 12, 13, 16, 21}
{4, 7, 12, 15, 16, 19}
{4, 7, 13, 15, 16, 18}
{4, 8, 10, 12, 19, 20}
{4, 8, 10, 13, 18, 20}
{4, 8, 10, 14, 18, 19}
{4, 8, 12, 13, 16, 20}
{4, 8, 12, 14, 16, 19}
{4, 8, 13, 14, 16, 18}
{5, 6, 7, 9, 10, 11}
{5, 6, 7, 9, 10, 15}
{5, 6, 7, 9, 11, 15}
{5, 6, 7, 9, 16, 17}
{5, 6, 7, 9, 16, 21}
{5, 6, 7, 9, 17, 21}
{5, 6, 7, 10, 11, 15}
{5, 6, 7, 16, 17, 21}
{5, 6, 8, 9, 10, 11}
{5, 6, 8, 9, 10, 14}
{5, 6, 8, 9, 11, 14}
{5, 6, 8, 9, 16, 17}
{5, 6, 8, 9, 16, 20}
{5, 6, 8, 9, 17, 20}
{5, 6, 8, 10, 11, 14}
{5, 6, 8, 16, 17, 20}
{5, 6, 10, 11, 20, 21}
{5, 6, 10, 14, 17, 21}
{5, 6, 10, 15, 17, 20}
{5, 6, 11, 14, 16, 21}
{5, 6, 11, 15, 16, 20}
{5, 6, 14, 15, 16, 17}
{5, 7, 8, 9, 10, 11}
{5, 7, 8, 9, 10, 13}
{5, 7, 8, 9, 11, 13}
{5, 7, 8, 9, 16, 17}
{5, 7, 8, 9, 16, 19}
{5, 7, 8, 9, 17, 19}
{5, 7, 8, 10, 11, 13}
{5, 7, 8, 16, 17, 19}
{5, 7, 10, 11, 19, 21}
{5, 7, 10, 13, 17, 21}
{5, 7, 10, 15, 17, 19}
{5, 7, 11, 13, 16, 21}
{5, 7, 11, 15, 16, 19}
{5, 7, 13, 15, 16, 17}
{5, 8, 10, 11, 19, 20}
